rule,kind,root,time_utc,signal_window,horizon,date,decision_ts,entry_ts,exit_ts,signal,base_forward_return,cost_1x,gross_exposure,turnover,holding_minutes,low_threshold,high_threshold,direction,gross_return,weight_GC,weight_SI,weight_HG,weight_PL,weight_PA,variant,cost_multiplier,cost_return,net_return
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-05-20 00:00:00+00:00,2022-05-20 04:30:00+00:00,2022-05-20 04:31:00+00:00,2022-05-20 05:31:00+00:00,0.0047995409663346145,0.0023326346009608923,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0023326346009608923,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002492711437842507
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-05-30 00:00:00+00:00,2022-05-30 04:30:00+00:00,2022-05-30 04:31:00+00:00,2022-05-30 05:31:00+00:00,0.0024248034512355243,0.00023052097842968244,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.00023052097842968244,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00039059781531129695
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-05-31 00:00:00+00:00,2022-05-31 04:30:00+00:00,2022-05-31 04:31:00+00:00,2022-05-31 05:31:00+00:00,0.0014969200791641324,0.0018382358117510211,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0018382358117510211,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.001998312648632636
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-01 00:00:00+00:00,2022-06-01 04:30:00+00:00,2022-06-01 04:31:00+00:00,2022-06-01 05:31:00+00:00,-0.004092376363284522,0.00011715775304810272,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.00011715775304810272,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-4.291908383351179e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-06 00:00:00+00:00,2022-06-06 04:30:00+00:00,2022-06-06 04:31:00+00:00,2022-06-06 05:31:00+00:00,0.0009060023269791273,-0.00045289855846597504,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.00045289855846597504,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00029282172158436054
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-07 00:00:00+00:00,2022-06-07 04:30:00+00:00,2022-06-07 04:31:00+00:00,2022-06-07 05:31:00+00:00,0.002490943316968197,-0.0038553171689710286,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0038553171689710286,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.003695240332089414
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-09 00:00:00+00:00,2022-06-09 04:30:00+00:00,2022-06-09 04:31:00+00:00,2022-06-09 05:31:00+00:00,0.0016942456190303101,-0.0005643659498517639,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0005643659498517639,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0004042891129701494
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-13 00:00:00+00:00,2022-06-13 04:30:00+00:00,2022-06-13 04:31:00+00:00,2022-06-13 05:31:00+00:00,-0.00458527638944739,0.0014134277971471487,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0014134277971471487,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0012533509602655343
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-14 00:00:00+00:00,2022-06-14 04:30:00+00:00,2022-06-14 04:31:00+00:00,2022-06-14 05:31:00+00:00,0.0008297280153612974,0.0,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0001600768368816145
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-16 00:00:00+00:00,2022-06-16 04:30:00+00:00,2022-06-16 04:31:00+00:00,2022-06-16 05:31:00+00:00,-0.002979562421238091,0.00011938160343683002,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.00011938160343683002,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-4.069523344478449e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-20 00:00:00+00:00,2022-06-20 04:30:00+00:00,2022-06-20 04:31:00+00:00,2022-06-20 05:31:00+00:00,0.0013752580776047463,-0.002376932375746321,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.002376932375746321,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0022168555388647065
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-21 00:00:00+00:00,2022-06-21 04:30:00+00:00,2022-06-21 04:31:00+00:00,2022-06-21 05:31:00+00:00,-0.0029858195857472847,-0.004621830724382381,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.004621830724382381,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0047819075612639955
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-22 00:00:00+00:00,2022-06-22 04:30:00+00:00,2022-06-22 04:31:00+00:00,2022-06-22 05:31:00+00:00,-0.0015100040619242527,-0.0017647804908011988,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0017647804908011988,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0019248573276828133
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-24 00:00:00+00:00,2022-06-24 04:30:00+00:00,2022-06-24 04:31:00+00:00,2022-06-24 05:31:00+00:00,0.004511086328516711,0.0025157245972473596,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0025157245972473596,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0026758014341289743
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-28 00:00:00+00:00,2022-06-28 04:30:00+00:00,2022-06-28 04:31:00+00:00,2022-06-28 05:31:00+00:00,0.0021248347967990355,-0.00013268758727091878,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.00013268758727091878,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-2.7389249610695725e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-29 00:00:00+00:00,2022-06-29 04:30:00+00:00,2022-06-29 04:31:00+00:00,2022-06-29 05:31:00+00:00,0.0016068562643261064,-0.0013392261275755324,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0013392261275755324,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.001179149290693918
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-06-30 00:00:00+00:00,2022-06-30 04:30:00+00:00,2022-06-30 04:31:00+00:00,2022-06-30 05:31:00+00:00,-0.002920873027227877,-0.00013300525390369522,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.00013300525390369522,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00029308209078530973
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-01 00:00:00+00:00,2022-07-01 04:30:00+00:00,2022-07-01 04:31:00+00:00,2022-07-01 05:31:00+00:00,-0.010302996558443578,-0.0008291874438606239,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0008291874438606239,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0009892642807422384
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-06 00:00:00+00:00,2022-07-06 04:30:00+00:00,2022-07-06 04:31:00+00:00,2022-07-06 05:31:00+00:00,-0.003717200027746781,-0.007315103157717218,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.007315103157717218,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.007475179994598832
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-07 00:00:00+00:00,2022-07-07 04:30:00+00:00,2022-07-07 04:31:00+00:00,2022-07-07 05:31:00+00:00,0.0021503843136965184,-0.002581016632129174,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.002581016632129174,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.002420939795247559
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-08 00:00:00+00:00,2022-07-08 04:30:00+00:00,2022-07-08 04:31:00+00:00,2022-07-08 05:31:00+00:00,0.0024259733624794055,-0.003998291775159757,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.003998291775159757,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.003838214938278142
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-12 00:00:00+00:00,2022-07-12 04:30:00+00:00,2022-07-12 04:31:00+00:00,2022-07-12 05:31:00+00:00,-0.00322675551313778,-0.0002938151923590482,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0002938151923590482,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0004538920292406627
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-13 00:00:00+00:00,2022-07-13 04:30:00+00:00,2022-07-13 04:31:00+00:00,2022-07-13 05:31:00+00:00,-0.0019800478634233176,-0.003512794753896653,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.003512794753896653,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0036728715907782677
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-14 00:00:00+00:00,2022-07-14 04:30:00+00:00,2022-07-14 04:31:00+00:00,2022-07-14 05:31:00+00:00,-0.00105477294492351,-0.005896154355582883,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.005896154355582883,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.006056231192464498
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-15 00:00:00+00:00,2022-07-15 04:30:00+00:00,2022-07-15 04:31:00+00:00,2022-07-15 05:31:00+00:00,0.005183393369319944,-0.0075483925008177355,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0075483925008177355,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.007388315663936121
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-18 00:00:00+00:00,2022-07-18 04:30:00+00:00,2022-07-18 04:31:00+00:00,2022-07-18 05:31:00+00:00,-0.0015206815582513578,0.003646312153020137,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.003646312153020137,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0034862353161385223
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-19 00:00:00+00:00,2022-07-19 04:30:00+00:00,2022-07-19 04:31:00+00:00,2022-07-19 05:31:00+00:00,0.0012180269471773197,0.0019764354590379174,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0019764354590379174,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002136512295919532
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-21 00:00:00+00:00,2022-07-21 04:30:00+00:00,2022-07-21 04:31:00+00:00,2022-07-21 05:31:00+00:00,0.0012183979576092518,-0.0006087353711032861,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0006087353711032861,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0004486585342216716
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-25 00:00:00+00:00,2022-07-25 04:30:00+00:00,2022-07-25 04:31:00+00:00,2022-07-25 05:31:00+00:00,0.0028492183929775816,-0.004809869486381402,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.004809869486381402,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.004649792649499787
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-26 00:00:00+00:00,2022-07-26 04:30:00+00:00,2022-07-26 04:31:00+00:00,2022-07-26 05:31:00+00:00,-0.001902671631443864,0.0021944270381664133,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0021944270381664133,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0020343502012847986
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-07-29 00:00:00+00:00,2022-07-29 04:30:00+00:00,2022-07-29 04:31:00+00:00,2022-07-29 05:31:00+00:00,0.0014398850579875333,0.0007193727380221393,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0007193727380221393,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0008794495749037538
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-02 00:00:00+00:00,2022-08-02 04:30:00+00:00,2022-08-02 04:31:00+00:00,2022-08-02 05:31:00+00:00,0.0011519079747435157,-0.002737556640853178,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.002737556640853178,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0025774798039715635
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-05 00:00:00+00:00,2022-08-05 04:30:00+00:00,2022-08-05 04:31:00+00:00,2022-08-05 05:31:00+00:00,-0.0015632775158365142,-0.0001422576288052646,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0001422576288052646,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0003023344656868791
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-09 00:00:00+00:00,2022-08-09 04:30:00+00:00,2022-08-09 04:31:00+00:00,2022-08-09 05:31:00+00:00,0.0011157602273288436,-0.0020930726960428636,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0020930726960428636,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0019329958591612492
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-10 00:00:00+00:00,2022-08-10 04:30:00+00:00,2022-08-10 04:31:00+00:00,2022-08-10 05:31:00+00:00,-0.001681143573303956,-0.0009822494299878137,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0009822494299878137,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0011423262668694282
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-11 00:00:00+00:00,2022-08-11 04:30:00+00:00,2022-08-11 04:31:00+00:00,2022-08-11 05:31:00+00:00,-0.001231780077733724,-0.0005479452191892165,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0005479452191892165,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0007080220560708309
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-12 00:00:00+00:00,2022-08-12 04:30:00+00:00,2022-08-12 04:31:00+00:00,2022-08-12 05:31:00+00:00,0.002571217331032827,0.001350074459149031,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.001350074459149031,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0015101512960306455
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-15 00:00:00+00:00,2022-08-15 04:30:00+00:00,2022-08-15 04:31:00+00:00,2022-08-15 05:31:00+00:00,0.0008266740619584656,-0.0035862107400403964,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0035862107400403964,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0034261339031587817
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-16 00:00:00+00:00,2022-08-16 04:30:00+00:00,2022-08-16 04:31:00+00:00,2022-08-16 05:31:00+00:00,-0.0012407804721379367,-0.001104819888654962,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.001104819888654962,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0012648967255365765
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-17 00:00:00+00:00,2022-08-17 04:30:00+00:00,2022-08-17 04:31:00+00:00,2022-08-17 05:31:00+00:00,0.001797691143055058,0.0034475659879877885,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0034475659879877885,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.003607642824869403
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-18 00:00:00+00:00,2022-08-18 04:30:00+00:00,2022-08-18 04:31:00+00:00,2022-08-18 05:31:00+00:00,-0.00461829944074954,0.004060777126739135,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.004060777126739135,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00390070028985752
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-19 00:00:00+00:00,2022-08-19 04:30:00+00:00,2022-08-19 04:31:00+00:00,2022-08-19 05:31:00+00:00,-0.0031565249566996023,-0.0031647773232854615,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0031647773232854615,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.003324854160167076
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-24 00:00:00+00:00,2022-08-24 04:30:00+00:00,2022-08-24 04:31:00+00:00,2022-08-24 05:31:00+00:00,0.0012270776643656944,0.0006814310314791072,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0006814310314791072,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0008415078683607217
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-25 00:00:00+00:00,2022-08-25 04:30:00+00:00,2022-08-25 04:31:00+00:00,2022-08-25 05:31:00+00:00,-0.0010973938001164196,0.0009602854157240159,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0009602854157240159,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0008002085788424015
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-08-30 00:00:00+00:00,2022-08-30 04:30:00+00:00,2022-08-30 04:31:00+00:00,2022-08-30 05:31:00+00:00,0.0030627895305457287,-0.0040381590765043995,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0040381590765043995,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.003878082239622785
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-01 00:00:00+00:00,2022-09-01 04:30:00+00:00,2022-09-01 04:31:00+00:00,2022-09-01 05:31:00+00:00,-0.0053119068265572444,0.000862688766659403,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.000862688766659403,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0007026119297777885
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-02 00:00:00+00:00,2022-09-02 04:30:00+00:00,2022-09-02 04:31:00+00:00,2022-09-02 05:31:00+00:00,0.0014677824446382992,-0.004261265723716212,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.004261265723716212,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0041011888868345975
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-05 00:00:00+00:00,2022-09-05 04:30:00+00:00,2022-09-05 04:31:00+00:00,2022-09-05 05:31:00+00:00,0.0033652822747070044,-0.003805625201896312,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.003805625201896312,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0036455483650146975
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-07 00:00:00+00:00,2022-09-07 04:30:00+00:00,2022-09-07 04:31:00+00:00,2022-09-07 05:31:00+00:00,-0.00146606095750057,0.0020524856934194258,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0020524856934194258,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0018924088565378113
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-09 00:00:00+00:00,2022-09-09 04:30:00+00:00,2022-09-09 04:31:00+00:00,2022-09-09 05:31:00+00:00,0.0023593099556802333,-0.00027743099082089273,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.00027743099082089273,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00011735415393927822
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-15 00:00:00+00:00,2022-09-15 04:30:00+00:00,2022-09-15 04:31:00+00:00,2022-09-15 05:31:00+00:00,-0.0015511530995655498,0.0005644137302367458,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0005644137302367458,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0004043368933551313
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-19 00:00:00+00:00,2022-09-19 04:30:00+00:00,2022-09-19 04:31:00+00:00,2022-09-19 05:31:00+00:00,0.001136848211114927,-0.0017038198073267008,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0017038198073267008,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0015437429704450863
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-20 00:00:00+00:00,2022-09-20 04:30:00+00:00,2022-09-20 04:31:00+00:00,2022-09-20 05:31:00+00:00,-0.0015544410676082698,-0.0007071635964028822,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0007071635964028822,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0008672404332844966
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-21 00:00:00+00:00,2022-09-21 04:30:00+00:00,2022-09-21 04:31:00+00:00,2022-09-21 05:31:00+00:00,-0.002576214391773357,0.004294309490799009,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.004294309490799009,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.004134232653917394
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-23 00:00:00+00:00,2022-09-23 04:30:00+00:00,2022-09-23 04:31:00+00:00,2022-09-23 05:31:00+00:00,-0.001450536952912973,0.0010150076996988666,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0010150076996988666,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0008549308628172522
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-09-27 00:00:00+00:00,2022-09-27 04:30:00+00:00,2022-09-27 04:31:00+00:00,2022-09-27 05:31:00+00:00,0.002728514653203895,0.0004543045432872095,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0004543045432872095,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006143813801688239
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-10-03 00:00:00+00:00,2022-10-03 04:30:00+00:00,2022-10-03 04:31:00+00:00,2022-10-03 05:31:00+00:00,-0.0020722328315334604,0.0007406859089829076,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0007406859089829076,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0005806090721012932
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-10-04 00:00:00+00:00,2022-10-04 04:30:00+00:00,2022-10-04 04:31:00+00:00,2022-10-04 05:31:00+00:00,0.007880951472853504,0.0017426667204309965,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0017426667204309965,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.001902743557312611
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-10-05 00:00:00+00:00,2022-10-05 04:30:00+00:00,2022-10-05 04:31:00+00:00,2022-10-05 05:31:00+00:00,-0.002282780275091101,0.0024238979572703823,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0024238979572703823,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0022638211203887676
hg_0430_s60_h60,individual,HG,04:30,60,60,2022-10-06 00:00:00+00:00,2022-10-06 04:30:00+00:00,2022-10-06 04:31:00+00:00,2022-10-06 05:31:00+00:00,-0.0019591386059232274,0.000559988814857526,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.000559988814857526,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00039991197797591154
